Date,Close
2018-10-23 13:00:00-04:00,218.39
2018-10-23 13:10:00-04:00,219.644
2018-10-23 13:20:00-04:00,219.1327
2018-10-23 13:30:00-04:00,219.1
2018-10-23 13:40:00-04:00,218.825
2018-10-23 13:50:00-04:00,218.87
2018-10-23 14:00:00-04:00,218.77
2018-10-23 14:10:00-04:00,219.58
2018-10-23 14:20:00-04:00,220.491
2018-10-23 14:30:00-04:00,220.3
2018-10-23 14:40:00-04:00,221.09
2018-10-23 14:50:00-04:00,221.46
2018-10-23 15:00:00-04:00,221.77
2018-10-23 15:10:00-04:00,222.23
2018-10-23 15:20:00-04:00,222.58
2018-10-23 15:30:00-04:00,222.6186
2018-10-23 15:40:00-04:00,222.8089
2018-10-23 15:50:00-04:00,222.74
2018-10-23 16:00:00-04:00,222.73
2018-10-24 09:30:00-04:00,222.6
2018-10-24 09:40:00-04:00,223.78
2018-10-24 09:50:00-04:00,221.22
2018-10-24 10:00:00-04:00,221.98
2018-10-24 10:10:00-04:00,221.71
2018-10-24 10:20:00-04:00,221.14
2018-10-24 10:30:00-04:00,221.09
2018-10-24 10:40:00-04:00,221
2018-10-24 10:50:00-04:00,221.35
2018-10-24 11:00:00-04:00,220.55
2018-10-24 11:10:00-04:00,219.16
2018-10-24 11:20:00-04:00,219.03
2018-10-24 11:30:00-04:00,219.26
2018-10-24 11:40:00-04:00,219.82
2018-10-24 11:50:00-04:00,220.35
2018-10-24 12:00:00-04:00,221.53
2018-10-24 12:10:00-04:00,220.9052
2018-10-24 12:20:00-04:00,220.93
2018-10-24 12:30:00-04:00,221.16
2018-10-24 12:40:00-04:00,220.48
2018-10-24 12:50:00-04:00,220.4674
2018-10-24 13:00:00-04:00,221.25
2018-10-24 13:10:00-04:00,219.76
2018-10-24 13:20:00-04:00,220.44
2018-10-24 13:30:00-04:00,219.29
2018-10-24 13:40:00-04:00,218.91
2018-10-24 13:50:00-04:00,219.67
2018-10-24 14:00:00-04:00,219.1211
2018-10-24 14:10:00-04:00,218.81
2018-10-24 14:20:00-04:00,219.52
2018-10-24 14:30:00-04:00,220.4548
2018-10-24 14:40:00-04:00,220.19
2018-10-24 14:50:00-04:00,219.52
2018-10-24 15:00:00-04:00,219.65
2018-10-24 15:10:00-04:00,218.7
2018-10-24 15:20:00-04:00,218.29
2018-10-24 15:30:00-04:00,217.76
2018-10-24 15:40:00-04:00,218.01
2018-10-24 15:50:00-04:00,216.28
2018-10-24 16:00:00-04:00,215.11
2018-10-25 09:30:00-04:00,217.71
2018-10-25 09:40:00-04:00,217.61
2018-10-25 09:50:00-04:00,218.63
2018-10-25 10:00:00-04:00,218.36
2018-10-25 10:10:00-04:00,219.35
2018-10-25 10:20:00-04:00,218.69
2018-10-25 10:30:00-04:00,219.45
2018-10-25 10:40:00-04:00,219.16
2018-10-25 10:50:00-04:00,219.46
2018-10-25 11:00:00-04:00,219.16
2018-10-25 11:10:00-04:00,218.97
2018-10-25 11:20:00-04:00,219.64
2018-10-25 11:30:00-04:00,220.04
2018-10-25 11:40:00-04:00,219.64
2018-10-25 11:50:00-04:00,219.7936
2018-10-25 12:00:00-04:00,219.4714
2018-10-25 12:10:00-04:00,219.39
2018-10-25 12:20:00-04:00,218.88
2018-10-25 12:30:00-04:00,218.9522
2018-10-25 12:40:00-04:00,219.27
2018-10-25 12:50:00-04:00,219.54
2018-10-25 13:00:00-04:00,219.355
2018-10-25 13:10:00-04:00,218.96
2018-10-25 13:20:00-04:00,218.38
2018-10-25 13:30:00-04:00,219.1641
2018-10-25 13:40:00-04:00,219.5
2018-10-25 13:50:00-04:00,219.6
2018-10-25 14:00:00-04:00,219.32
2018-10-25 14:10:00-04:00,219.69
2018-10-25 14:20:00-04:00,219.85
2018-10-25 14:30:00-04:00,220.17
2018-10-25 14:40:00-04:00,220.4458
2018-10-25 14:50:00-04:00,220.88
2018-10-25 15:00:00-04:00,220.54
2018-10-25 15:10:00-04:00,220.655
2018-10-25 15:20:00-04:00,221.24
2018-10-25 15:30:00-04:00,221.1
2018-10-25 15:40:00-04:00,220.95
2018-10-25 15:50:00-04:00,220.95
2018-10-25 16:00:00-04:00,219.8
2018-10-26 09:30:00-04:00,215.9
2018-10-26 09:40:00-04:00,215.99
2018-10-26 09:50:00-04:00,217.7
2018-10-26 10:00:00-04:00,216.35
2018-10-26 10:10:00-04:00,215.33
2018-10-26 10:20:00-04:00,215.55
2018-10-26 10:30:00-04:00,215.37
2018-10-26 10:40:00-04:00,215.21
2018-10-26 10:50:00-04:00,214.875
2018-10-26 11:00:00-04:00,212.83
2018-10-26 11:10:00-04:00,214.21
2018-10-26 11:20:00-04:00,215.4
2018-10-26 11:30:00-04:00,215.93
2018-10-26 11:40:00-04:00,215.8709
2018-10-26 11:50:00-04:00,215.97
2018-10-26 12:00:00-04:00,216.36
2018-10-26 12:10:00-04:00,216.96
2018-10-26 12:20:00-04:00,216.98
2018-10-26 12:30:00-04:00,216.977
2018-10-26 12:40:00-04:00,217.39
2018-10-26 12:50:00-04:00,219.035
2018-10-26 13:00:00-04:00,218.8404
2018-10-26 13:10:00-04:00,219.53
2018-10-26 13:20:00-04:00,219.35
2018-10-26 13:30:00-04:00,218.3
2018-10-26 13:40:00-04:00,217.17
2018-10-26 13:50:00-04:00,217.83
2018-10-26 14:00:00-04:00,218.6928
2018-10-26 14:10:00-04:00,217.42
2018-10-26 14:20:00-04:00,217.29
2018-10-26 14:30:00-04:00,217.85
2018-10-26 14:40:00-04:00,217.8355
2018-10-26 14:50:00-04:00,216.48
2018-10-26 15:00:00-04:00,215.7
2018-10-26 15:10:00-04:00,215.323
2018-10-26 15:20:00-04:00,215.665
2018-10-26 15:30:00-04:00,216.016
2018-10-26 15:40:00-04:00,216.06
2018-10-26 15:50:00-04:00,216.11
2018-10-26 16:00:00-04:00,216.3
2018-10-29 09:30:00-04:00,219.19
2018-10-29 09:40:00-04:00,218.91
2018-10-29 09:50:00-04:00,218.67
2018-10-29 10:00:00-04:00,219.015
2018-10-29 10:10:00-04:00,219.6
2018-10-29 10:20:00-04:00,218.8095
2018-10-29 10:30:00-04:00,218.96
2018-10-29 10:40:00-04:00,218.4
2018-10-29 10:50:00-04:00,218.4268
2018-10-29 11:00:00-04:00,218.46
2018-10-29 11:10:00-04:00,218.24
2018-10-29 11:20:00-04:00,217.5
2018-10-29 11:30:00-04:00,217.93
2018-10-29 11:40:00-04:00,217.26
2018-10-29 11:50:00-04:00,217.38
2018-10-29 12:00:00-04:00,216.02
2018-10-29 12:10:00-04:00,215.84
2018-10-29 12:20:00-04:00,216.79
2018-10-29 12:30:00-04:00,215.43
2018-10-29 12:40:00-04:00,216.15
2018-10-29 12:50:00-04:00,216.24
2018-10-29 13:00:00-04:00,215.475
2018-10-29 13:10:00-04:00,216.78
2018-10-29 13:20:00-04:00,216.1
2018-10-29 13:30:00-04:00,215.459
2018-10-29 13:40:00-04:00,216.05
2018-10-29 13:50:00-04:00,216.36
2018-10-29 14:00:00-04:00,216.3
2018-10-29 14:10:00-04:00,215.75
2018-10-29 14:20:00-04:00,214.38
2018-10-29 14:30:00-04:00,213.69
2018-10-29 14:40:00-04:00,213.56
2018-10-29 14:50:00-04:00,213.9
2018-10-29 15:00:00-04:00,214.05
2018-10-29 15:10:00-04:00,213.09
2018-10-29 15:20:00-04:00,212.47
2018-10-29 15:30:00-04:00,211.51
2018-10-29 15:40:00-04:00,211.01
2018-10-29 15:50:00-04:00,209.55
2018-10-29 16:00:00-04:00,212.48
2018-10-30 09:30:00-04:00,211.15
2018-10-30 09:40:00-04:00,212.13
2018-10-30 09:50:00-04:00,212.813
2018-10-30 10:00:00-04:00,214.85
2018-10-30 10:10:00-04:00,213.63
2018-10-30 10:20:00-04:00,213.38
2018-10-30 10:30:00-04:00,213.5
2018-10-30 10:40:00-04:00,211.9282
2018-10-30 10:50:00-04:00,211.89
2018-10-30 11:00:00-04:00,212.125
2018-10-30 11:10:00-04:00,213.27
2018-10-30 11:20:00-04:00,213.16
2018-10-30 11:30:00-04:00,213.82
2018-10-30 11:40:00-04:00,213.8
2018-10-30 11:50:00-04:00,214.3343
2018-10-30 12:00:00-04:00,212.91
2018-10-30 12:10:00-04:00,213.23
2018-10-30 12:20:00-04:00,212.869
2018-10-30 12:30:00-04:00,213.33
2018-10-30 12:40:00-04:00,213.35
2018-10-30 12:50:00-04:00,213.63
2018-10-30 13:00:00-04:00,212.43
2018-10-30 13:10:00-04:00,211.96
2018-10-30 13:20:00-04:00,212
2018-10-30 13:30:00-04:00,211.62
2018-10-30 13:40:00-04:00,211.51
2018-10-30 13:50:00-04:00,212.71
2018-10-30 14:00:00-04:00,212.9307
2018-10-30 14:10:00-04:00,211.8686
2018-10-30 14:20:00-04:00,211.84
2018-10-30 14:30:00-04:00,211.98
2018-10-30 14:40:00-04:00,211.85
2018-10-30 14:50:00-04:00,211.96
2018-10-30 15:00:00-04:00,212.99
2018-10-30 15:10:00-04:00,212.9897
2018-10-30 15:20:00-04:00,212.6482
2018-10-30 15:30:00-04:00,212.69
2018-10-30 15:40:00-04:00,212.82
2018-10-30 15:50:00-04:00,213.01
2018-10-30 16:00:00-04:00,213.33
2018-10-31 09:30:00-04:00,216.88
2018-10-31 09:40:00-04:00,217.8499
2018-10-31 09:50:00-04:00,217.11
2018-10-31 10:00:00-04:00,217.7
2018-10-31 10:10:00-04:00,218.45
2018-10-31 10:20:00-04:00,219.065
2018-10-31 10:30:00-04:00,218.76
2018-10-31 10:40:00-04:00,218.67
2018-10-31 10:50:00-04:00,218.3692
2018-10-31 11:00:00-04:00,218.29
2018-10-31 11:10:00-04:00,218.37
2018-10-31 11:20:00-04:00,218.58
2018-10-31 11:30:00-04:00,219.78
2018-10-31 11:40:00-04:00,218.79
2018-10-31 11:50:00-04:00,218.33
2018-10-31 12:00:00-04:00,218.56
2018-10-31 12:10:00-04:00,218.4764
2018-10-31 12:20:00-04:00,218.89
2018-10-31 12:30:00-04:00,219.19
2018-10-31 12:40:00-04:00,219.43
2018-10-31 12:50:00-04:00,219.74
2018-10-31 13:00:00-04:00,219.72
2018-10-31 13:10:00-04:00,219.86
2018-10-31 13:20:00-04:00,220.32
2018-10-31 13:30:00-04:00,219.69
2018-10-31 13:40:00-04:00,219.6144
2018-10-31 13:50:00-04:00,219.27
2018-10-31 14:00:00-04:00,219.6
2018-10-31 14:10:00-04:00,220.17
2018-10-31 14:20:00-04:00,220.24
2018-10-31 14:30:00-04:00,219.9092
2018-10-31 14:40:00-04:00,219.4
2018-10-31 14:50:00-04:00,219.5
2018-10-31 15:00:00-04:00,219.85
2018-10-31 15:10:00-04:00,219.62
2018-10-31 15:20:00-04:00,219.9701
2018-10-31 15:30:00-04:00,219.84
2018-10-31 15:40:00-04:00,219.69
2018-10-31 15:50:00-04:00,219.13
2018-10-31 16:00:00-04:00,218.76
2018-11-01 09:30:00-04:00,219.05
2018-11-01 09:40:00-04:00,219.2
2018-11-01 09:50:00-04:00,217.58
2018-11-01 10:00:00-04:00,217.79
2018-11-01 10:10:00-04:00,217.53
2018-11-01 10:20:00-04:00,217.96
2018-11-01 10:30:00-04:00,217.94
2018-11-01 10:40:00-04:00,218.27
2018-11-01 10:50:00-04:00,217.34
2018-11-01 11:00:00-04:00,217.5
2018-11-01 11:10:00-04:00,217.87
2018-11-01 11:20:00-04:00,218.6482
2018-11-01 11:30:00-04:00,219.01
2018-11-01 11:40:00-04:00,219.06
2018-11-01 11:50:00-04:00,219.56
2018-11-01 12:00:00-04:00,219.25
2018-11-01 12:10:00-04:00,219.8801
2018-11-01 12:20:00-04:00,219.3543
2018-11-01 12:30:00-04:00,219.07
2018-11-01 12:40:00-04:00,219.12
2018-11-01 12:50:00-04:00,218.9
2018-11-01 13:00:00-04:00,219.22
2018-11-01 13:10:00-04:00,219.2365
2018-11-01 13:20:00-04:00,219.95
2018-11-01 13:30:00-04:00,220.5241
2018-11-01 13:40:00-04:00,220.23
2018-11-01 13:50:00-04:00,219.9898
2018-11-01 14:00:00-04:00,220.4
2018-11-01 14:10:00-04:00,219.76
2018-11-01 14:20:00-04:00,219.55
2018-11-01 14:30:00-04:00,219.09
2018-11-01 14:40:00-04:00,218.7
2018-11-01 14:50:00-04:00,219.1968
2018-11-01 15:00:00-04:00,219.49
2018-11-01 15:10:00-04:00,219.655
2018-11-01 15:20:00-04:00,220
2018-11-01 15:30:00-04:00,220.8
2018-11-01 15:40:00-04:00,221.105
2018-11-01 15:50:00-04:00,221.96
2018-11-01 16:00:00-04:00,222.22
2018-11-01 09:30:00-04:00,219.05
2018-11-01 09:40:00-04:00,219.2
2018-11-01 09:50:00-04:00,217.58
2018-11-01 10:00:00-04:00,217.79
2018-11-01 10:10:00-04:00,217.53
2018-11-01 10:20:00-04:00,217.96
2018-11-01 10:30:00-04:00,217.94
2018-11-01 10:40:00-04:00,218.27
2018-11-01 10:50:00-04:00,217.34
2018-11-01 11:00:00-04:00,217.5
2018-11-01 11:10:00-04:00,217.87
2018-11-01 11:20:00-04:00,218.6482
2018-11-01 11:30:00-04:00,219.01
2018-11-01 11:40:00-04:00,219.06
2018-11-01 11:50:00-04:00,219.56
2018-11-01 12:00:00-04:00,219.25
2018-11-01 12:10:00-04:00,219.8801
2018-11-01 12:20:00-04:00,219.3543
2018-11-01 12:30:00-04:00,219.07
2018-11-01 12:40:00-04:00,219.12
2018-11-01 12:50:00-04:00,218.9
2018-11-01 13:00:00-04:00,219.22
2018-11-01 13:10:00-04:00,219.2365
2018-11-01 13:20:00-04:00,219.95
2018-11-01 13:30:00-04:00,220.5241
2018-11-01 13:40:00-04:00,220.23
2018-11-01 13:50:00-04:00,219.9898
2018-11-01 14:00:00-04:00,220.4
2018-11-01 14:10:00-04:00,219.76
2018-11-01 14:20:00-04:00,219.55
2018-11-01 14:30:00-04:00,219.09
2018-11-01 14:40:00-04:00,218.7
2018-11-01 14:50:00-04:00,219.1968
2018-11-01 15:00:00-04:00,219.49
2018-11-01 15:10:00-04:00,219.655
2018-11-01 15:20:00-04:00,220
2018-11-01 15:30:00-04:00,220.8
2018-11-01 15:40:00-04:00,221.105
2018-11-01 15:50:00-04:00,221.96
2018-11-01 16:00:00-04:00,222.22
2018-11-02 09:30:00-04:00,209.55
2018-11-02 09:40:00-04:00,212.76
2018-11-02 09:50:00-04:00,211.38
2018-11-02 10:00:00-04:00,210.1137
2018-11-02 10:10:00-04:00,209.531
2018-11-02 10:20:00-04:00,209.21
2018-11-02 10:30:00-04:00,207.49
2018-11-02 10:40:00-04:00,206.79
2018-11-02 10:50:00-04:00,207.35
2018-11-02 11:00:00-04:00,208
2018-11-02 11:10:00-04:00,207.86
2018-11-02 11:20:00-04:00,207.75
2018-11-02 11:30:00-04:00,207.3
2018-11-02 11:40:00-04:00,207.3869
2018-11-02 11:50:00-04:00,206.76
2018-11-02 12:00:00-04:00,207.27
2018-11-02 12:10:00-04:00,207.2409
2018-11-02 12:20:00-04:00,207.65
2018-11-02 12:30:00-04:00,207.09
2018-11-02 12:40:00-04:00,206.26
2018-11-02 12:50:00-04:00,206.85
2018-11-02 13:00:00-04:00,206.3038
2018-11-02 13:10:00-04:00,206.22
2018-11-02 13:20:00-04:00,206.645
2018-11-02 13:30:00-04:00,206.4279
2018-11-02 13:40:00-04:00,206.4403
2018-11-02 13:50:00-04:00,207.17
2018-11-02 14:00:00-04:00,206.51
2018-11-02 14:10:00-04:00,206.07
2018-11-02 14:20:00-04:00,206.16
2018-11-02 14:30:00-04:00,207.15
2018-11-02 14:40:00-04:00,206.285
2018-11-02 14:50:00-04:00,206.79
2018-11-02 15:00:00-04:00,207.2
2018-11-02 15:10:00-04:00,206.2943
2018-11-02 15:20:00-04:00,206.38
2018-11-02 15:30:00-04:00,205.96
2018-11-02 15:40:00-04:00,205.765
2018-11-02 15:50:00-04:00,205.885
2018-11-02 16:00:00-04:00,207.47
2018-11-05 09:30:00-05:00,204.3
2018-11-05 09:40:00-05:00,202.21
2018-11-05 09:50:00-05:00,201.52
2018-11-05 10:00:00-05:00,201.04
2018-11-05 10:10:00-05:00,200.16
2018-11-05 10:20:00-05:00,199.26
2018-11-05 10:30:00-05:00,198.65
2018-11-05 10:40:00-05:00,198.72
2018-11-05 10:50:00-05:00,200.13
2018-11-05 11:00:00-05:00,201.3454
2018-11-05 11:10:00-05:00,201.26
2018-11-05 11:20:00-05:00,200.9346
2018-11-05 11:30:00-05:00,200.8365
2018-11-05 11:40:00-05:00,201.24
2018-11-05 11:50:00-05:00,201.12
2018-11-05 12:00:00-05:00,201.5661
2018-11-05 12:10:00-05:00,200.58
2018-11-05 12:20:00-05:00,199.665
2018-11-05 12:30:00-05:00,200.15
2018-11-05 12:40:00-05:00,200
2018-11-05 12:50:00-05:00,199.92
2018-11-05 13:00:00-05:00,200.17
2018-11-05 13:10:00-05:00,200.28
2018-11-05 13:20:00-05:00,199.81
2018-11-05 13:30:00-05:00,199.91
2018-11-05 13:40:00-05:00,200.01
2018-11-05 13:50:00-05:00,200.15
2018-11-05 14:00:00-05:00,200.8347
2018-11-05 14:10:00-05:00,201.0047
2018-11-05 14:20:00-05:00,201.3153
2018-11-05 14:30:00-05:00,201.63
2018-11-05 14:40:00-05:00,200.95
2018-11-05 14:50:00-05:00,201.09
2018-11-05 15:00:00-05:00,200.93
2018-11-05 15:10:00-05:00,200.982
2018-11-05 15:20:00-05:00,201.49
2018-11-05 15:30:00-05:00,201.33
2018-11-05 15:40:00-05:00,201.28
2018-11-05 15:50:00-05:00,201.27
2018-11-05 16:00:00-05:00,201.59
